115;205;168;198;land;false;desert;1
116;194;230;226;land;true;plains;1
117;172;220;182;land;true;desert;1
118;103;237;163;land;false;mountain;1
119;232;120;214;land;false;desert;1
120;223;157;144;land;false;mountain;1
121;232;170;223;land;false;mountain;1
122;215;138;206;land;false;desert;1
123;250;118;234;land;false;desert;1
124;226;146;169;land;true;plains;1
125;83;196;227;land;false;desert;1
126;235;228;154;land;false;desert;1
127;246;46;217;land;true;forest;1
128;187;203;227;land;false;mountain;1
129;187;236;148;land;false;jungle;1
130;243;166;190;land;false;forest;1
131;110;253;211;land;false;jungle;1
132;232;175;135;land;false;desert;1
133;233;234;169;land;false;forest;1
134;193;202;118;land;false;mountain;1
135;251;79;173;land;false;jungle;1
136;143;232;126;land;false;desert;1
137;193;243;231;land;false;jungle;1
138;240;71;225;land;false;mountain;1
139;127;232;218;land;false;desert;1
140;191;251;203;land;false;mountain;1
141;238;135;176;land;false;plains;1
142;243;205;189;land;false;jungle;1
143;225;116;174;land;false;mountain;1
144;240;121;238;land;false;forest;1
145;147;169;234;land;false;forest;1
146;196;247;227;land;false;jungle;1
147;230;250;132;land;true;plains;1
148;240;229;243;land;false;jungle;1
149;135;231;139;land;true;mountain;1
150;165;250;127;land;false;plains;1
151;227;251;116;land;false;desert;1
152;225;240;52;land;true;forest;1
153;227;60;223;land;false;desert;1
154;84;211;209;land;true;plains;1
155;199;133;218;land;false;desert;1
156;216;248;225;land;false;jungle;1
157;68;218;218;land;false;mountain;1
158;89;202;233;land;false;forest;1
159;175;249;233;land;false;hills;1
160;241;214;176;land;false;mountain;1
161;242;242;171;land;false;mountain;1
162;75;254;223;land;false;jungle;1
163;145;176;212;land;false;mountain;1
164;193;199;125;land;false;mountain;1
165;225;251;35;land;true;plains;1
166;140;230;206;land;false;desert;1
167;227;48;246;land;false;mountain;1
168;67;232;223;land;true;plains;1
169;236;212;117;land;false;mountain;1
170;214;240;48;land;false;mountain;1
171;107;249;149;land;false;desert;1
172;189;92;251;land;false;mountain;1
173;237;214;185;land;false;mountain;1
174;247;39;254;land;false;desert;1
175;222;210;189;land;false;desert;1
176;228;165;113;land;false;desert;1
177;144;237;194;land;false;mountain;1
178;245;170;164;land;false;desert;1
179;189;117;241;land;false;desert;1
180;243;197;181;land;false;desert;1
181;236;104;197;land;false;jungle;1
182;159;245;119;land;false;mountain;1
183;237;222;173;land;true;forest;1
184;226;246;85;land;false;jungle;1
185;105;195;242;land;false;forest;1
186;151;191;174;land;true;plains;1
187;165;220;138;land;true;forest;1
188;242;232;69;land;false;mountain;1
189;84;239;208;land;true;forest;1
190;190;217;169;land;false;forest;1
191;217;181;168;land;false;desert;1
192;244;217;142;land;false;desert;1
193;212;201;179;land;false;mountain;1
194;223;244;132;land;false;mountain;1
195;210;222;101;land;false;desert;1
196;149;144;215;land;false;desert;1
197;238;104;201;land;true;mountain;1
198;108;234;226;land;false;forest;1
199;211;248;111;land;false;desert;1
200;138;213;164;land;false;mountain;1
201;210;228;238;land;false;mountain;1
202;181;238;231;land;false;plains;1
203;146;191;225;land;false;mountain;1
204;185;228;148;land;false;mountain;1
205;246;203;240;land;false;desert;1
206;237;237;76;land;false;mountain;1
207;206;109;199;land;false;desert;1
208;127;143;232;land;false;jungle;1
209;92;229;251;land;false;mountain;1
210;149;233;183;land;false;desert;1
211;197;155;162;land;false;mountain;1
212;187;129;254;land;false;mountain;1
213;57;227;222;land;false;desert;1
214;179;127;219;land;false;jungle;1
215;115;251;217;land;false;forest;1
216;171;241;252;land;true;desert;1
217;250;72;228;land;true;plains;1
218;219;246;85;land;false;desert;1
219;151;253;211;land;false;plains;1
220;226;153;158;land;false;desert;1
221;136;222;247;land;false;mountain;1
222;238;236;242;land;false;mountain;1
223;207;232;168;land;true;forest;1
224;242;60;240;land;true;plains;1
225;249;245;44;land;false;forest;1
226;93;254;203;land;false;plains;1
227;223;192;118;land;false;desert;1
228;224;209;185;land;false;desert;1
229;242;135;184;land;true;forest;1
230;195;192;196;land;false;mountain;1
231;113;252;230;land;false;mountain;1
232;198;200;112;land;true;forest;1
233;233;242;103;land;false;mountain;1
234;167;163;214;land;true;plains;1
235;218;124;180;land;false;desert;1
236;157;228;141;land;false;desert;1
237;221;131;220;land;false;plains;1
238;161;243;150;land;true;plains;1
239;242;76;232;land;false;desert;1
240;192;229;219;land;false;desert;1
241;246;179;78;land;false;desert;1
242;144;217;173;land;false;mountain;1
243;169;157;230;land;true;forest;1
244;205;200;117;land;false;desert;1
245;229;136;157;land;true;plains;1
246;133;215;223;land;false;jungle;1
247;212;206;175;land;false;mountain;1
248;109;190;241;land;false;desert;1
249;239;129;216;land;false;mountain;1
250;231;196;189;land;true;forest;1
251;238;190;193;land;false;hills;1
252;80;181;254;land;false;forest;1
253;247;192;118;land;false;forest;1
254;134;188;230;land;true;desert;1
255;241;82;238;land;true;forest;1
256;125;202;246;land;false;jungle;1
257;231;142;132;land;false;jungle;1
258;83;228;197;land;true;mountain;1
259;131;254;138;land;false;desert;1
260;218;208;222;land;false;mountain;1
261;233;202;193;land;false;plains;1
262;229;74;249;land;false;plains;1
263;250;110;168;land;false;desert;1
264;241;204;124;land;false;desert;1
265;205;194;135;land;false;desert;1
266;189;186;228;land;true;plains;1
267;227;100;233;land;false;mountain;1
268;152;221;235;land;true;plains;1
269;217;214;85;land;false;mountain;1
270;135;221;194;land;false;desert;1
271;213;189;184;land;true;forest;1
272;249;253;232;land;false;desert;1
273;214;208;92;land;false;mountain;1
274;35;252;237;land;false;jungle;1
275;233;157;196;land;false;jungle;1
276;237;156;134;land;true;plains;1
277;250;73;242;land;false;forest;1
278;133;244;125;land;false;jungle;1
279;240;253;176;land;false;forest;1
280;115;193;247;land;false;desert;1
281;128;239;144;land;false;forest;1
282;188;203;212;land;false;desert;1
283;195;194;123;land;false;mountain;1
284;221;197;220;land;true;plains;1
285;226;213;161;land;false;mountain;1
286;74;248;233;land;false;forest;1
287;46;223;253;land;false;plains;1
288;120;174;218;land;false;desert;1
289;221;101;250;land;false;plains;1
290;245;84;176;land;false;mountain;1
291;91;210;201;land;false;mountain;1
292;173;176;161;land;false;mountain;1
293;237;235;222;land;false;mountain;1
294;234;220;194;land;false;desert;1
295;240;229;50;land;false;hills;1
296;74;206;244;land;false;plains;1
297;243;130;223;land;false;plains;1
298;234;49;242;land;false;desert;1
299;242;194;127;land;false;mountain;1
300;151;235;167;land;true;mountain;1
301;174;156;215;land;false;desert;1
302;181;220;150;land;false;desert;1
303;208;215;91;land;true;mountain;1
304;127;226;200;land;false;jungle;1
305;113;188;252;land;false;mountain;1
306;218;96;243;land;false;mountain;1
307;207;241;120;land;false;mountain;1
308;182;254;209;land;true;plains;1
309;181;239;120;land;false;mountain;1
310;135;240;243;land;false;plains;1
311;188;246;120;land;true;plains;1
312;242;202;152;land;false;plains;1
313;208;145;252;land;true;plains;1
314;123;210;252;land;false;desert;1
315;167;165;215;land;false;desert;1
316;204;188;215;land;false;desert;1
317;231;219;231;land;true;mountain;1
318;249;226;194;land;false;forest;1
319;167;173;211;land;false;desert;1
320;206;224;197;land;false;mountain;1
321;227;172;194;land;true;forest;1
322;239;151;156;land;false;desert;1
323;179;183;220;land;false;plains;1
324;189;215;207;land;true;forest;1
325;184;246;193;land;false;forest;1
326;193;192;173;land;false;desert;1
327;220;239;215;land;false;mountain;1
328;87;249;209;land;true;forest;1
329;249;149;142;land;false;plains;1
330;236;252;142;land;false;mountain;1
331;207;185;149;land;false;desert;1
332;243;81;195;land;false;mountain;1
333;214;142;254;land;false;mountain;1
334;113;217;186;land;false;plains;1
335;160;219;227;land;false;mountain;1
336;237;246;102;land;true;jungle;1
337;196;159;218;land;true;plains;1
338;202;246;183;land;false;jungle;1
339;171;217;198;land;false;plains;1
340;193;229;120;land;false;desert;1
341;165;181;160;land;false;desert;1
342;228;225;212;land;false;mountain;1
343;216;110;243;land;true;plains;1
344;253;250;184;land;false;desert;1
345;149;235;235;land;true;plains;1
346;206;253;153;land;false;forest;1
347;197;223;218;land;false;desert;1
348;209;251;160;land;false;mountain;1
349;207;202;163;land;false;desert;1
350;109;247;225;land;false;plains;1
351;216;99;205;land;false;desert;1
352;200;185;136;land;false;desert;1
353;213;238;114;land;false;desert;1
354;186;216;157;land;false;desert;1
355;119;246;199;land;false;mountain;1
356;197;230;241;land;false;plains;1
357;188;235;210;land;false;hills;1
358;84;183;240;land;true;forest;1
359;81;250;248;land;true;forest;1
360;234;101;244;land;false;jungle;1
361;105;237;173;land;false;forest;1
362;244;44;229;land;false;desert;1
363;221;159;171;land;true;forest;1
364;236;185;115;land;false;plains;1
365;189;219;211;land;false;desert;1
366;91;246;176;land;false;mountain;1
367;153;228;151;land;false;mountain;1
368;201;200;126;land;false;mountain;1
369;180;192;214;land;true;plains;1
370;148;224;232;land;true;forest;1
371;246;135;215;land;false;desert;1
372;230;219;53;land;false;mountain;1
373;197;176;206;land;true;forest;1
374;242;13;248;land;false;plains;1
375;188;253;165;land;false;mountain;1
376;199;233;159;land;false;forest;1
377;144;189;248;land;false;mountain;1
378;213;229;101;land;false;mountain;1
379;207;216;173;land;true;plains;1
380;175;98;228;land;true;plains;1
381;146;199;249;land;false;jungle;1
382;200;239;190;land;true;forest;1
383;234;189;173;land;false;desert;1
384;181;118;247;land;false;plains;1
385;233;157;220;land;false;mountain;1
386;119;252;223;land;true;forest;1
387;135;185;214;land;false;desert;1
388;223;98;231;land;false;forest;1
389;199;246;123;land;false;mountain;1
390;229;97;248;land;false;jungle;1
391;234;175;208;land;false;plains;1
392;83;226;196;land;true;desert;1
393;157;246;143;land;false;mountain;1
394;244;186;96;land;false;forest;1
395;247;242;114;land;true;plains;1
396;209;137;247;land;false;plains;1
397;234;219;79;land;false;mountain;1
398;221;201;95;land;true;desert;1
399;228;162;231;land;false;forest;1
400;252;105;176;land;false;forest;1
401;220;241;114;land;true;desert;1
402;213;163;139;land;false;mountain;1
403;232;214;165;land;false;hills;1
404;122;242;169;land;false;desert;1
405;129;138;252;land;false;jungle;1
406;203;215;144;land;false;desert;1
407;235;223;199;land;false;mountain;1
408;156;214;165;land;false;jungle;1
409;229;225;116;land;false;desert;1
410;231;108;239;land;false;plains;1
411;128;187;243;land;false;mountain;1
412;143;140;221;land;false;forest;1
413;123;247;187;land;false;mountain;1
414;138;218;245;land;false;desert;1
415;173;207;129;land;false;mountain;1
416;223;136;243;land;false;desert;1
417;243;221;73;land;false;desert;1
418;161;244;187;land;false;plains;1
419;239;242;219;land;false;mountain;1
420;213;180;165;land;false;forest;1
421;235;166;191;land;false;desert;1
422;242;201;107;land;false;mountain;1
423;236;204;78;land;false;mountain;1
424;174;236;176;land;false;forest;1
425;52;224;234;land;false;jungle;1
426;99;219;186;land;false;jungle;1
427;247;207;209;land;false;mountain;1
428;127;254;159;land;false;mountain;1
429;245;147;122;land;false;jungle;1
430;103;210;231;land;false;plains;1
431;147;157;228;land;false;mountain;1
432;173;211;163;land;false;forest;1
433;251;185;99;land;false;desert;1
434;206;177;144;land;false;desert;1
435;179;251;243;land;false;mountain;1
436;244;181;128;land;false;plains;1
437;252;244;246;land;false;mountain;1
438;185;150;236;land;true;desert;1
439;157;240;193;land;true;mountain;1
440;186;180;170;land;false;desert;1
441;254;12;243;land;true;forest;1
442;67;229;252;land;false;mountain;1
443;175;236;217;land;false;desert;1
444;195;143;217;land;false;desert;1
445;96;243;254;land;false;plains;1
446;185;126;207;land;false;forest;1
447;173;249;149;land;false;desert;1
448;50;243;213;land;true;desert;1
449;239;110;206;land;false;desert;1
450;53;250;249;land;false;desert;1
451;93;245;234;land;false;desert;1
452;214;125;199;land;false;desert;1
453;239;217;72;land;false;plains;1
454;196;179;246;land;false;desert;1
455;159;238;190;land;false;jungle;1
456;162;252;96;land;false;forest;1
457;104;254;227;land;false;desert;1
458;177;250;189;land;false;plains;1
459;110;153;246;land;false;jungle;1
460;116;190;240;land;false;mountain;1
461;218;81;254;land;false;mountain;1
462;237;176;164;land;false;jungle;1
463;225;38;248;land;false;desert;1
464;162;204;154;land;true;plains;1
465;207;203;226;land;false;mountain;1
466;154;231;149;land;false;plains;1
467;209;173;161;land;true;mountain;1
468;220;94;204;land;false;desert;1
469;212;233;115;land;false;desert;1
470;222;98;210;land;false;mountain;1
471;147;165;202;land;false;desert;1
472;191;216;120;land;false;jungle;1
473;99;175;251;land;false;desert;1
474;183;195;199;land;false;forest;1
475;231;75;234;land;false;desert;1
476;237;227;107;land;true;forest;1
477;33;251;219;land;false;jungle;1
478;144;153;250;land;false;jungle;1
479;138;178;243;land;false;mountain;1
480;167;181;250;land;false;forest;1
481;205;147;182;land;false;mountain;1
482;243;229;99;land;false;mountain;1
483;185;254;104;land;false;plains;1
484;237;214;79;land;true;forest;1
485;238;253;12;land;false;jungle;1
486;208;211;84;land;false;desert;1
487;213;187;118;land;false;forest;1
488;235;237;82;land;false;desert;1
489;44;251;215;land;false;desert;1
490;232;56;241;land;true;plains;1
491;119;197;195;land;false;desert;1
492;232;130;164;land;true;forest;1
493;52;252;197;land;false;forest;1
494;153;191;185;land;false;desert;1
495;211;161;213;land;false;desert;1
496;189;197;219;land;false;plains;1
497;195;189;150;land;false;desert;1
498;239;179;228;land;false;forest;1
499;145;248;135;land;false;desert;1
500;242;192;86;land;false;plains;1
501;227;77;237;land;false;desert;1
502;224;247;131;land;true;plains;1
503;56;235;247;land;false;desert;1
504;233;34;243;land;true;desert;1
505;104;231;199;land;false;desert;1
506;131;158;221;land;true;forest;1
507;126;205;241;land;false;desert;1
508;237;225;198;land;true;forest;1
509;234;192;198;land;false;mountain;1
510;245;73;211;land;false;forest;1
511;157;223;133;land;false;hills;1
512;254;109;153;land;false;mountain;1
513;193;213;217;land;false;forest;1
514;199;119;225;land;true;plains;1
515;206;124;244;land;false;forest;1
516;248;220;250;land;false;mountain;1
517;98;230;235;land;false;mountain;1
518;142;187;240;land;false;jungle;1
519;132;162;218;land;false;mountain;1
520;179;150;200;land;false;plains;1
521;179;202;251;land;true;forest;1
522;144;223;241;land;false;forest;1
523;207;97;211;land;false;mountain;1
524;222;177;120;land;false;mountain;1
525;243;204;156;land;false;mountain;1
526;132;230;152;land;false;forest;1
527;231;227;154;land;true;mountain;1
528;248;251;250;land;false;forest;1
529;247;89;214;land;true;plains;1
530;250;220;212;land;false;jungle;1
531;153;242;139;land;false;mountain;1
532;205;213;116;land;false;forest;1
533;55;254;228;land;false;forest;1
534;155;239;197;land;false;mountain;1
535;241;47;236;land;true;forest;1
536;236;211;196;land;false;jungle;1
537;222;210;73;land;false;desert;1
538;147;198;234;land;false;plains;1
539;159;148;222;land;false;mountain;1
540;236;141;153;land;false;mountain;1
541;253;155;188;land;true;mountain;1
542;70;211;250;land;false;desert;1
543;178;210;225;land;false;plains;1
544;198;249;90;land;false;hills;1
545;181;231;210;land;false;desert;1
546;139;235;195;land;false;mountain;1
547;246;114;169;land;false;plains;1
548;229;196;240;land;false;desert;1
549;210;252;239;land;false;plains;1
550;220;157;198;land;false;desert;1
551;224;119;237;land;true;forest;1
552;250;211;188;land;false;mountain;1
553;192;171;184;land;false;mountain;1
554;228;218;63;land;false;plains;1
555;198;180;128;land;false;plains;1
556;223;86;253;land;false;mountain;1
557;210;212;201;land;false;mountain;1
558;120;227;243;land;false;desert;1
559;253;178;239;land;false;mountain;1
560;211;92;250;land;true;forest;1
561;101;185;240;land;true;mountain;1
562;225;63;252;land;false;desert;1
563;226;135;200;land;true;plains;1
564;249;231;43;land;false;mountain;1
565;166;241;196;land;false;desert;1
566;203;246;132;land;false;forest;1
567;211;221;120;land;true;desert;1
568;43;244;217;land;false;desert;1
569;247;213;220;land;false;forest;1
570;208;85;242;land;false;mountain;1
571;232;126;182;land;false;desert;1
572;67;249;228;land;true;plains;1
573;229;184;124;land;false;plains;1
574;243;197;191;land;false;desert;1
575;230;220;92;land;true;mountain;1
576;116;252;177;land;true;forest;1
577;232;148;174;land;false;mountain;1
578;89;241;205;land;false;forest;1
579;250;176;81;land;false;mountain;1
580;81;244;208;land;false;forest;1
581;147;238;117;land;false;mountain;1
582;229;77;253;land;false;forest;1
583;247;135;166;land;false;forest;1
584;182;105;220;land;true;mountain;1
585;97;197;228;land;false;jungle;1
586;207;228;115;land;false;mountain;1
587;211;109;224;land;false;jungle;1
588;140;234;152;land;true;mountain;1
589;205;220;109;land;false;desert;1
590;135;149;253;land;true;plains;1
591;158;202;230;land;false;desert;1
592;253;208;180;land;false;desert;1
593;146;206;155;land;false;desert;1
594;252;14;249;land;false;forest;1
595;247;197;141;land;true;plains;1
596;210;75;252;land;false;desert;1
597;128;151;225;land;false;forest;1
598;254;192;247;land;false;mountain;1
599;225;231;141;land;false;desert;1
600;225;139;152;land;true;forest;1
601;155;188;197;land;false;forest;1
602;176;206;204;land;true;forest;1
603;222;122;205;land;false;hills;1
604;235;137;208;land;false;desert;1
605;126;168;219;land;true;forest;1
606;122;214;173;land;false;jungle;1
607;41;233;239;land;false;desert;1
608;200;245;90;land;false;desert;1
609;232;183;192;land;false;jungle;1
610;231;218;231;land;false;desert;1
611;156;253;133;land;true;plains;1
612;185;248;153;land;false;mountain;1
613;190;114;198;land;false;mountain;1
614;239;171;117;land;true;plains;1
615;180;234;129;land;true;plains;1
616;188;151;181;land;false;forest;1
617;138;222;201;land;true;mountain;1
618;193;248;189;land;false;mountain;1
619;230;168;136;land;false;mountain;1
620;184;230;183;land;false;mountain;1
621;245;147;179;land;false;jungle;1
622;187;122;240;land;false;plains;1
623;197;139;171;land;false;forest;1
624;235;164;129;land;true;forest;1
625;113;164;253;land;false;plains;1
626;235;252;82;land;false;forest;1
627;113;245;201;land;false;desert;1
628;182;246;193;land;true;plains;1
629;113;240;217;land;false;mountain;1
630;251;239;156;land;false;desert;1
631;251;137;208;land;false;desert;1
632;202;240;177;land;false;desert;1
633;223;202;87;land;true;desert;1
634;217;169;241;land;false;mountain;1
635;169;217;200;land;false;desert;1
636;134;232;212;land;false;forest;1
637;225;168;139;land;false;desert;1
638;217;227;188;land;false;plains;1
639;148;252;152;land;false;forest;1
640;194;173;139;land;false;mountain;1
641;191;143;200;land;false;desert;1
642;90;253;210;land;false;desert;1
643;105;220;187;land;false;mountain;1
644;254;201;70;land;false;mountain;1
645;221;249;56;land;false;mountain;1
646;141;196;195;land;false;mountain;1
647;187;145;212;land;false;forest;1
648;116;240;166;land;true;forest;1
649;195;117;224;land;false;forest;1
650;204;159;151;land;false;mountain;1
651;176;161;233;land;false;forest;1
652;244;137;234;land;false;mountain;1
653;191;232;131;land;false;mountain;1
654;112;239;242;land;false;jungle;1
655;115;212;175;land;false;desert;1
656;237;241;82;land;false;mountain;1
657;62;218;230;land;true;forest;1
658;124;193;250;land;false;jungle;1
659;244;221;226;land;false;forest;1
660;200;210;135;land;false;mountain;1
661;205;214;123;land;false;mountain;1
662;96;208;237;land;false;desert;1
663;143;250;183;land;false;mountain;1
664;250;191;165;land;false;forest;1
665;147;251;244;land;false;desert;1
666;92;244;237;land;false;mountain;1
667;85;251;193;land;true;forest;1
668;228;210;154;land;false;mountain;1
669;163;164;206;land;true;plains;1
670;215;65;222;land;false;desert;1
671;139;126;239;land;false;forest;1
672;219;132;237;land;true;mountain;1
673;250;171;106;land;false;desert;1
674;254;212;194;land;false;mountain;1
675;77;200;239;land;false;plains;1
676;234;218;163;land;true;plains;1
677;92;216;250;land;false;mountain;1
678;220;130;158;land;false;mountain;1
679;84;221;236;land;false;desert;1
680;146;200;207;land;false;mountain;1
681;138;215;154;land;true;plains;1
682;250;188;227;land;true;plains;1
683;230;148;205;land;false;mountain;1
684;232;153;168;land;false;jungle;1
685;109;203;236;land;false;hills;1
686;159;160;226;land;false;plains;1
687;230;208;158;land;false;plains;1
688;174;199;136;land;false;plains;1
689;207;62;251;land;true;forest;1
690;180;179;209;land;false;desert;1
691;217;117;222;land;true;plains;1
692;158;190;245;land;false;mountain;1
693;143;234;147;land;false;desert;1
694;227;142;163;land;false;desert;1
695;81;211;249;land;false;plains;1
696;229;212;142;land;false;mountain;1
697;219;143;181;land;false;mountain;1
698;131;181;226;land;false;plains;1
699;62;225;227;land;false;forest;1
700;223;215;154;land;false;plains;1
701;223;245;115;land;false;jungle;1
702;228;188;143;land;false;forest;1
703;217;206;101;land;false;desert;1
704;198;226;147;land;false;forest;1
705;250;237;119;land;false;forest;1
706;158;219;132;land;true;forest;1
707;196;184;168;land;false;mountain;1
708;101;250;244;land;false;forest;1
709;222;184;100;land;false;mountain;1
710;226;104;222;land;true;plains;1
711;235;178;188;land;false;mountain;1
712;238;158;244;land;false;mountain;1
713;158;102;251;land;false;mountain;1
714;186;133;213;land;false;mountain;1
715;252;162;219;land;false;forest;1
716;218;213;239;land;true;plains;1
717;191;202;218;land;false;forest;1
718;189;152;178;land;false;forest;1
719;249;70;220;land;false;desert;1
720;209;101;196;land;false;plains;1
721;235;183;122;land;false;mountain;1
722;73;246;244;land;false;mountain;1
723;199;147;220;land;false;mountain;1
724;191;240;223;land;false;desert;1
725;151;172;193;land;false;desert;1
726;171;193;165;land;false;mountain;1
727;254;83;172;land;false;desert;1
728;248;132;165;land;false;desert;1
729;182;228;103;land;false;desert;1
730;172;230;100;land;false;desert;1
731;172;207;130;land;false;forest;1
732;242;73;236;land;true;desert;1
733;119;183;238;land;false;mountain;1
734;187;166;229;land;false;forest;1
735;157;237;139;land;true;forest;1
736;249;141;145;land;false;mountain;1
737;148;208;222;land;false;jungle;1
738;238;248;107;land;false;forest;1
739;222;130;174;land;false;mountain;1
740;108;244;187;land;false;mountain;1
741;235;223;43;land;false;plains;1
742;123;246;228;land;false;plains;1
743;218;246;42;land;true;forest;1
744;222;192;105;land;true;plains;1
745;238;240;105;land;false;jungle;1
746;175;210;135;land;false;desert;1
747;228;221;225;land;false;forest;1
748;197;170;174;land;false;plains;1
749;205;194;106;land;false;mountain;1
750;230;227;122;land;false;mountain;1
751;201;174;203;land;false;mountain;1
752;232;229;100;land;true;mountain;1
753;123;208;214;land;false;desert;1
754;203;215;169;land;false;plains;1
755;183;166;201;land;false;plains;1
756;195;165;220;land;false;desert;1
757;232;70;235;land;false;desert;1
758;241;168;202;land;false;mountain;1
759;189;249;93;land;false;mountain;1
760;243;121;203;land;false;desert;1
761;234;154;248;land;true;desert;1
762;228;197;88;land;true;desert;1
763;230;254;55;land;false;plains;1
764;201;60;245;land;true;forest;1
765;153;113;247;land;true;desert;1
766;212;191;233;land;false;desert;1
767;190;214;201;land;false;plains;1
768;206;49;254;land;false;forest;1
769;206;220;94;land;false;mountain;1
770;193;188;154;land;false;mountain;1
771;233;216;253;land;true;desert;1
772;197;253;153;land;false;desert;1
773;214;242;213;land;false;mountain;1
774;230;134;205;land;false;mountain;1
775;91;201;248;land;false;desert;1
776;233;160;251;land;false;desert;1
777;165;192;156;land;false;mountain;1
778;182;122;218;land;false;forest;1
779;237;240;93;land;true;forest;1
780;207;182;176;land;false;mountain;1
781;153;130;238;land;false;jungle;1
782;210;105;210;land;false;mountain;1
783;126;225;213;land;true;plains;1
784;245;245;26;land;false;mountain;1
785;24;235;245;land;false;desert;1
786;231;139;212;land;false;jungle;1
787;231;199;145;land;false;plains;1
788;233;241;168;land;false;mountain;1
789;167;163;233;land;false;mountain;1
790;207;254;100;land;false;jungle;1
791;184;225;192;land;false;desert;1
792;214;117;254;land;false;forest;1
793;89;247;224;land;false;forest;1
794;232;251;178;land;false;forest;1
795;250;254;30;land;true;forest;1
796;190;146;247;land;true;plains;1
797;225;171;248;land;false;plains;1
798;210;115;248;land;false;mountain;1
799;227;145;250;land;false;forest;1
800;171;164;243;land;false;mountain;1
801;205;229;179;land;true;plains;1
802;228;224;198;land;true;forest;1
803;229;99;240;land;false;forest;1
804;167;190;232;land;false;mountain;1
805;93;207;226;land;false;plains;1
